LID,Glottocode,Language,MarkerID,MarkerLabel,MarkerExemplar,MarkerForm,MarkerClausalDomain,MarkerMorphemeType,MarkerIsGrammaticalWord,MarkerIsPersonPortmanteau,MarkerHostRestriction,MarkerIsHostRestricted,MarkerFusion,MarkerFusionBinned6,MarkerFusionIsIsolating,MarkerFusionIsNonlinear,MarkerFusionIsReduplicative,MarkerFusionIsTonal,MarkerIsFlexive,MarkerHasLexicalFlexivity,MarkerStemFlexivity,MarkerFormativeFlexivity,MarkerLocus,MarkerLocusBinned6,MarkerLocusBinned5,MarkerPosition,MarkerPositionBinned4,MarkerPositionBinned5,MarkerHasPreposedExponent,MarkerHasPreposedDefaultExponent,MarkerHasPostposedExponent,MarkerHasMultipleExponents,MarkerHasMultipleDefaultExponents,MarkerBehavior,MarkerBehaviorBinned4,MarkerBehaviorIsSpreading,MarkerPlacement,MarkerSource,MarkerSlot,MarkerIsInOppositionToZero,MarkerHostCategory,MarkerHostProjectionType,MarkerHostSyntacticDomain,MarkerHostClausalDomain,MarkerExpressedMicrorelation,MarkerExpressedMacrorelation,MarkerExpressedCategoriesCount,MarkerExpressesMultipleCategories,MarkerExpressedCategory,MarkerExpressedMacrocategory
648,boro1282,Bororo,3230,AGR,,a- ‘2s’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
648,boro1282,Bororo,3230,AGR,,a- ‘2s’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
648,boro1282,Bororo,3231,AGR,,xe- ‘1pEXCL’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
648,boro1282,Bororo,3231,AGR,,xe- ‘1pEXCL’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
648,boro1282,Bororo,3232,AGR,,0/u- ‘3s’ (agreement markers on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
648,boro1282,Bororo,3232,AGR,,0/u- ‘3s’ (agreement markers on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
648,boro1282,Bororo,3233,AGR,,pa- ‘1pINCL’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
648,boro1282,Bororo,3233,AGR,,pa- ‘1pINCL’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
648,boro1282,Bororo,3234,AGR,,ta- ‘2p’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
648,boro1282,Bororo,3234,AGR,,ta- ‘2p’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
648,boro1282,Bororo,3235,AGR,,e- ‘3p’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
648,boro1282,Bororo,3235,AGR,,e- ‘3p’ (agreement marker on lexical and auxiliary verbs),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,-1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
358,suen1241,Suena,3236,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
358,suen1241,Suena,3237,S/A-AGR,,various forms,predicate,formative,FALSE,FALSE,restricted,TRUE,isolating_default_or_concatenative,isolating,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
358,suen1241,Suena,3237,S/A-AGR,,various forms,predicate,formative,FALSE,FALSE,restricted,TRUE,isolating_default_or_concatenative,isolating,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
358,suen1241,Suena,3237,S/A-AGR,,various forms,predicate,formative,FALSE,FALSE,restricted,TRUE,isolating_default_or_concatenative,isolating,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
358,suen1241,Suena,3238,DAT,,"-more (pro), -re (nouns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,NP,phrasal,nominal,argument,A-default,A,1,FALSE,Role,role
358,suen1241,Suena,3238,DAT,,"-more (pro), -re (nouns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,NP,phrasal,nominal,argument,I-default,,1,FALSE,Role,role
111,ikkk1242,Ik,3239,NOM,,-a,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3239,NOM,,-a,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,assign,,,Pro,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3240,DAT,,-ke,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3240,DAT,,-ke,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3241,ACC,,-k,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3241,ACC,,-k,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,assign,,,Pro,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3242,GEN,,-e,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3242,GEN,,-e,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,1,FALSE,Role,role
111,ikkk1242,Ik,3243,OBL,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
111,ikkk1242,Ik,3244,ABL,,-o,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N,terminal,nominal,argument,,,3,TRUE,Person,person
111,ikkk1242,Ik,3244,ABL,,-o,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N,terminal,nominal,argument,,,3,TRUE,Role,role
111,ikkk1242,Ik,3244,ABL,,-o,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N,terminal,nominal,argument,,,3,TRUE,Number,number
111,ikkk1242,Ik,3244,ABL,,-o,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,3,TRUE,Person,person
111,ikkk1242,Ik,3244,ABL,,-o,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,3,TRUE,Role,role
111,ikkk1242,Ik,3244,ABL,,-o,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,3,TRUE,Number,number
111,ikkk1242,Ik,3245,S/A-AGR,,-í (-íá) ‘1s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
111,ikkk1242,Ik,3245,S/A-AGR,,-í (-íá) ‘1s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
111,ikkk1242,Ik,3245,S/A-AGR,,-í (-íá) ‘1s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
111,ikkk1242,Ik,3246,S/A-AGR,,-ísín (-ísínà) ‘1pINCL’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
111,ikkk1242,Ik,3246,S/A-AGR,,-ísín (-ísínà) ‘1pINCL’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
111,ikkk1242,Ik,3246,S/A-AGR,,-ísín (-ísínà) ‘1pINCL’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
111,ikkk1242,Ik,3247,S/A-AGR,,-ím (-ímá) ‘1pEXCL’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
111,ikkk1242,Ik,3247,S/A-AGR,,-ím (-ímá) ‘1pEXCL’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
111,ikkk1242,Ik,3247,S/A-AGR,,-ím (-ímá) ‘1pEXCL’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
111,ikkk1242,Ik,3248,S/A-AGR,,-íd (-ídà) ‘2s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
111,ikkk1242,Ik,3248,S/A-AGR,,-íd (-ídà) ‘2s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
111,ikkk1242,Ik,3248,S/A-AGR,,-íd (-ídà) ‘2s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
111,ikkk1242,Ik,3249,S/A-AGR,,-ít (-ítá) ‘2p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
111,ikkk1242,Ik,3249,S/A-AGR,,-ít (-ítá) ‘2p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
111,ikkk1242,Ik,3249,S/A-AGR,,-ít (-ítá) ‘2p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
111,ikkk1242,Ik,3250,S/A-AGR,,"-át (-átà) ‘3p’ (optional, usage restricted to some contexts)",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
111,ikkk1242,Ik,3250,S/A-AGR,,"-át (-átà) ‘3p’ (optional, usage restricted to some contexts)",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
111,ikkk1242,Ik,3250,S/A-AGR,,"-át (-átà) ‘3p’ (optional, usage restricted to some contexts)",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
387,tuvi1240,Tuva,3251,S/A-AGR,,-(I)m ‘1s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
387,tuvi1240,Tuva,3251,S/A-AGR,,-(I)m ‘1s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
387,tuvi1240,Tuva,3251,S/A-AGR,,-(I)m ‘1s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
387,tuvi1240,Tuva,3252,S/A-AGR,,-(I)vIs ‘1p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
387,tuvi1240,Tuva,3252,S/A-AGR,,-(I)vIs ‘1p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
387,tuvi1240,Tuva,3252,S/A-AGR,,-(I)vIs ‘1p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
387,tuvi1240,Tuva,3253,S/A-AGR,,-(I)ŋ ‘2s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
387,tuvi1240,Tuva,3253,S/A-AGR,,-(I)ŋ ‘2s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
387,tuvi1240,Tuva,3253,S/A-AGR,,-(I)ŋ ‘2s’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
387,tuvi1240,Tuva,3254,S/A-AGR,,-(I)ŋAr ‘2p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
387,tuvi1240,Tuva,3254,S/A-AGR,,-(I)ŋAr ‘2p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
387,tuvi1240,Tuva,3254,S/A-AGR,,-(I)ŋAr ‘2p’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
387,tuvi1240,Tuva,3255,S/A-AGR,,"-(LAr) ‘3p’ - optional, uncommon",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
387,tuvi1240,Tuva,3255,S/A-AGR,,"-(LAr) ‘3p’ - optional, uncommon",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
387,tuvi1240,Tuva,3255,S/A-AGR,,"-(LAr) ‘3p’ - optional, uncommon",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,3,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2882,kaby1243,Berber (Kabyle),3256,S/A-AGR,,-eɣ ‘1sS/A’ (agreement per marker),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,variable (lexically or syntactically conditioned),agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2882,kaby1243,Berber (Kabyle),3256,S/A-AGR,,-eɣ ‘1sS/A’ (agreement per marker),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,variable (lexically or syntactically conditioned),agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
2882,kaby1243,Berber (Kabyle),3256,S/A-AGR,,-eɣ ‘1sS/A’ (agreement per marker),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,variable (lexically or syntactically conditioned),agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2882,kaby1243,Berber (Kabyle),3257,S/A-AGR,,n- ‘1p’  (agreement per marker),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,variable (lexically or syntactically conditioned),agree,-1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2882,kaby1243,Berber (Kabyle),3257,S/A-AGR,,n- ‘1p’  (agreement per marker),predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,variable (lexically or syntactically conditioned),agree,-1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
