ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source,LanguageAlternativeNames,Stock,StockAlternativeName,MacroQuasiStock,QuasiStock,MajorBranch,SubBranch,SubSubBranch,LowestSubBranch,Genesis,LocalRegion,IsNearProtoHomeland,Modality,Subsistence,OriginContinent,Continent,Area,Macrocontinent
3183,Vinmavis,,-16.17,167.42,vinm1237,vnm,,"Banggor, Lambumbu, Neve’ei, Telag",Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,Central Vanuatu linkage,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
3184,Wanman,,-22,123,wanm1242,wbt,,"Nanidjara, Nyaani, Warnman",Pama-Nyungan,,,Macro-Pama-Nyungan,Southwestern Pama-Nyungan,Wati,,,,,,,,Australia,Australia,S Australia,Pacific
3185,Wangkangurru,,-27,137,wang1290,wgg,,Wangganguru,Pama-Nyungan,,,Macro-Pama-Nyungan,Karnic,,,,,,,,,Australia,Australia,S Australia,Pacific
3186,Wagawaga (Australia),,-26.5,152.5,waka1274,wkw,,"Wakawaka, Enibura, Nukunukubara, Waga, Waga-Waga, Wagawaga, Wakka",Pama-Nyungan,,,Macro-Pama-Nyungan,Waka-Kabic,,,,,,,,,Australia,Australia,S Australia,Pacific
3187,Wan,,7.83,-5.87,wann1242,wan,,Nwa,Mande,,Niger-Kordofanian,Macro-Niger-Congo,East Mande,,,,,,,,,Africa,Africa,African Savannah,Africa
3188,Warumungu,,-19.5,134.5,waru1265,wrm,,Warramunga,Pama-Nyungan,,,Macro-Pama-Nyungan,,,,,,,,,,Australia,Australia,N Australia,Pacific
3189,Waama,,10.58,1.67,waam1244,wwa,,"Yoabou, Yoabu",Gur,,Niger-Kordofanian,Niger-Congo,North Gur,,,,,,,,,Africa,Africa,African Savannah,Africa
3190,Kanashi,,32.1,77.25,kana1283,xns,,"Kanasi, Malani",Sino-Tibetan,,,,West Himalayish,,,,,Himalaya,,,,Eurasia,S/SE Asia,Indic,Eurasia
3191,Yalarnnga,,-22,140,yala1262,ylr,,"Jalanga, Yalarrnga, Yelina, Yellanga, Yellunga",Pama-Nyungan,,,Macro-Pama-Nyungan,Kalkatungic,,,,,,,,,Australia,Australia,S Australia,Pacific
3192,Beria,,16,23,zagh1240,zag,,"Zaghawa, Beri, Beri-Aa, Berri, Kebadi, Kuyuk, Merida, Soghaua, Zagaoua, Zagawa, Zauge, Zeggaoua, Zeghawa, Zorhaua",Saharan,,,,,,,,,,,,,Africa,Africa,African Savannah,Africa
3193,Bangime,,14.92,-3.83,bang1363,dba,,"Bangi Me, Bangeri Me, Bangeri Me Dogon, Numadaw",Bangime,,,,,,,,,,,,,Africa,Africa,African Savannah,Africa
3194,Chong,,12.75,102.12,chon1284,cog,,"Kasong, Chawng, Shong, Xong",Austroasiatic,,,,Eastern Mon-Khmer,Pearic,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3195,Fijian (Nadroga),,-18.08,177.42,fiji1243,fij,,"Fijian, Fiji",Austronesian,,,,Malayo-Polynesian,Oceanic,Central Pacific,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
3196,Baham,,-3.17,132.66,baha1258,bdw,,Patimuni,West Bomberai,,Trans New Guinea,,,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
3197,Balyku,,-22,120,nija1241,nad,,"Nijadali, Bailko, Balgu, Balygu, Jauna, Njijapali, Nyiyabali, Nyiypali, Paljgu, Palyku",Pama-Nyungan,,,Macro-Pama-Nyungan,Southwestern Pama-Nyungan,,,,,,,,,Australia,Australia,S Australia,Pacific
3198,Barupu,,-3.08,142.1,wara1302,wra,,Warapu,Macro-Skou,,,,Skou-Serra-Warapu,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
3199,Kwomtari,,-3.5,141.5,nucl1593,kwo,,,Kwomtari,,,,,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
3200,Momu,,-3,141.58,fass1245,fqs,,"Fas, Bembi",Baibai-Fas,,,,,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
3201,Leko,,-15,-67.9,leco1242,lec,,"Leco, Rik’a",Leko,,,,,,,,,,,,,South America,S America,Andean,Americas
3202,Momuna,,-4.83,139.25,momu1241,mqf,,"Somage, Somahai, Sumohai",Somahai,,,,,,,,,,,,,Pacific,NG and Oceania,S New Guinea,Pacific
3203,Owininga,,-4.5,141.75,owin1240,owi,,"Owiniga, Bero, Samo, Taina",Left May,,,,,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
3206,Wangkajunga,,-18.2,125.57,mart1256,mpj,,"Wangkajunga, Wangkajungka",Pama-Nyungan,,,Macro-Pama-Nyungan,Southwestern Pama-Nyungan,Wati,,,,,,,hg,Australia,Australia,N Australia,Pacific
3207,Songhay (Humburi Senni),,15.28,-1.7,humb1243,hmb,,"Songhay (Burkina Faso), Central Songai, Humburi Senni Songhay, Songai, Songay, Songay Senni, Songhai, Songoi, Songoy, Sonrai, Sonrhai",Songhai,,,,,,,,,,,,,Africa,Africa,African Savannah,Africa
3209,Bunak,,-9.09,125.15,buna1278,bfn,,"Bunak, Bunaq, Buna’, Bunake",Timor-Alor-Pantar,,,,Timor-Kisar,,,,,,,,,Pacific,NG and Oceania,Oceania,Pacific
3210,Mauwake,,-4.52,145.39,mauw1238,mhl,,"Mauwake, Mawake, Ulingan",Madang,,Trans New Guinea,,Croisilles,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
3211,Moskona,,-1.17,133.5,mosk1236,mtj,,"Moskona, Meninggo, Meningo, Meyah, Sabena",East Bird’s Head,,,,,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
3213,Irish (Old),,53,-8,oldi1245,sga,,,Indo-European,,,Indo-Uralic,Italic-Celtic,Celtic,,,,,,,,Eurasia,W and SW Eurasia,Europe,Eurasia
3208,Tabasaran (Northern: Djubek),,42.02,47.97,taba1259,tab,,Tabasaran (Northern: Djubek),Nakh-Daghestanian,,,,Daghestanian,Lezgian,Samurian (core Lezgian),Western Samurian,,,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
3224,Soga,,0.4,33.39,soga1244,,,"Soga, Lamogi, Lulamogi, Lusoga",Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
3226,Sereer,,13.89,-16.39,sere1260,srr,,Serer,North Atlantic,,Niger-Kordofanian,Macro-Niger-Congo,,,"Peul-Serer, Peul-Sereer",,,,,,,Africa,Africa,African Savannah,Africa
3229,Torlak Serbian,,43.01,21.37,,,,,Indo-European,,,Indo-Uralic,Balto-Slavic,Slavic,South Slavic,,,,,,,Eurasia,W and SW Eurasia,Europe,Eurasia
3230,Arumanian (Krushevo),,41.01,21.2,arom1237,rup,,Aromanian,Indo-European,,,Indo-Uralic,Italic-Celtic,Italic,,,,,,,,Eurasia,W and SW Eurasia,Europe,Eurasia
3232,Iskonawa,,-7.47,-73.41,isco1239,isc,,Isconahua,Pano-Tacanan,,,,Panoan,,,,,,,,,South America,S America,NE South America,Americas
3235,Uduk,,9.16,34,uduk1239,udu,,Tw'ana,Koman,,Core Nilo-Saharan,Koman-Gumuz,,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
3237,Khanty (Eastern),,64,78,east2774,,,"Khanty (Eastern), Eastern Khanty",Uralic,,,Indo-Uralic,Finno-Ugric,Ugric,Ob-Ugric,Khanty,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
3238,Khanty (Northern),,66.26,66.37,nort3264,,,"Khanty (Northern), Northern Khanty",Uralic,,,Indo-Uralic,Finno-Ugric,Ugric,Ob-Ugric,Khanty,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
3239,Laz (Pazar),,41.1,40.53,atin1240,,,,Kartvelian,,,,Georgian-Zan,Zan,,,,,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
3240,Ashéninka Perené,,10.98,-74.92,ashe1272,prq,,"Alto Perené Asheninka, Ashéninka Perené, Alto Perené",Arawakan,,,,Campa,,,,,,,,,South America,S America,Andean,Americas
3243,Pashto (Northern),,33,67,nort2646,pbu,,Pashto,Indo-European,,,Indo-Uralic,Indo-Iranian,Iranian,Southeast Iranian,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
3249,Awetí,,-12.93,-53.59,awet1244,awe,,"Awetí, Arauine, Arauite, Auetí, Auetó, Auití, Autl, Awetö",Tupian,,,,,,,,,,,,,South America,S America,NE South America,Americas
3250,Xingú Asuriní,,-4.13,-52.32,xing1248,asn,,"Xingú Asuriní, Xingu, Xingu Asurini",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3251,Avá-Canoeiro,,-13.61,-48.13,avac1239,avv,,"Avá-Canoeiro, Guajá, Avá, Canoeiros, Canoe, Canoa, Abá, Awana, Canoeiro, Awá, Awá Guajá, Ayaya, Wazaizara, Ava",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3252,Guajá,,-3.94,-46.37,guaj1256,gvj,,"Guajá, Guaja",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3253,Xetá,,-24.94,-52.23,xeta1241,xet,,"Aré, Cheta, Notobotocudo, Seta, Sheta, Shetá, Xetá, Šetá",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,SE South America,Americas
3254,Guarayu,,-15.82,-61.69,guar1292,gyr,,"Guarayo, Chapacura, Guapore, Guarayo, Guarayu, Guarayú, Huachi, Iten, Maré, Tapacura, Ñañañe",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3255,Pauserna,,-12.86,-63.19,paus1244,psm,,"Guarasugwe, Guarayu-Ta, Paucerne, Pauserna, Pauserna-Guarasugwé",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3258,Yuqui,,-16.79,-64.94,yuqu1240,yuq,,"Bia, Yuki, Yuqui, Yuquí, Yúki",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3259,Tupinambá,,-22.81,-42.11,tupi1273,tpn,,"Brasiliano, Brasilica, Classical Tupí, Colonial Tupí, Colonial/Classical Tupí, Língua brasílica, Old Tupí, Tupi Antigo, Tupi antigo, Tupinamba, Tupinambá, Tupí, Tupí Antigo",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,SE South America,Americas
3261,Tapirapé,,-10.54,-50.54,tapi1254,taf,,Tapirapé,Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3262,Parakanã,,-4.65,-50.06,para1312,pak,,"Akuawa,Akwawa, Apiteréwa, Asurí, Awaeté, Mudjetire, Paracana, Paracanã, Parakaná, Parakanân, Parakanã, Parocana, Suru do Tocantins",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3263,Anambé,,-2.71,-49.3,anam1249,aan,,"Amanage, Amanajo, Amanajé, Amanayé, Anambé, Anambé of Cairarí, Guajá, Ka'apór, Manajo, Manaxo, Manaze, Manazo, Urubú, Urubú-kaapor",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3264,Araweté,,-4.9,-52.5,araw1273,awt,,"Araweté, Asuriní, Asuriní do Coatinema, Asuriní do Xingú, Awaeté, Bïde",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3266,Sateré-Mawé,,-3.64,-56.87,sate1243,mav,,"Andira, Andirá, Arapium, Mabue Maragua, Maue, Maué, Mawé, Mawé-Sateré, Mawé-sateré, Sataré, Sateré, Sateré-Mawé",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3268,Tenharim,,-7.93,-61.94,tenh1241,pah,,"Cabahyba, Caripuna, Cauaiua, CauhibCawahib, Diahoi, Jiahui, Diahui, Diahói, Diarroi], Diarrui, Djahui, Jahoi, Jahui, Jauareta-Tapiia, Juma, Kagwahiv, Kagwahiva,Kagwahív, Karipuna, Karipuná, Kawahib,Kawahib/Paranawat/Pawaté-Wirafed, Kawaib,Paranawat,Parintintim, Parintintin,Parintintín, Parintintín/Tenharim/Juma,Pawaté-Wirafed, Tenharem, Tenharim, Tenharin,Tenharím, Tenharín, Tukumanfed, Uru-eu-uau-uau,Yuma",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3269,Tenetehara,,-2.61,-48.24,temb1276,tqb,,"Guajajara, Guajajára, Guazazzara, Tembe, Tembé, Tenetehara, Tenetehára",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3270,Axi Yi,,24.6,103.71,axiy1235,yix,,"Ahi, Axi, Axibo, Axipo, Lolo, Yi, Axi",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3272,Zaiwa,,24.17,98.36,zaiw1241,atb,,"Aci, Aji, Atshi, Atsi, Atsi-Maru, Atzi, Atši, Azi, Maru, Szi, Tsaiwa, Xiaoshanhua, Zaiwa, Zi",Sino-Tibetan,,,,Lolo-Burmese,Burmish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3274,Azha,,23.9,104.15,azha1235,aza,,Azha,Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3275,Jianchuan,,26.54,99.91,jian1239,,,"Bai (Jianchuan), Jianchuan Bai, Jiànchuān",Sino-Tibetan,,,,,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3276,Pela,,24.21,97.92,pela1242,bxd,,"Bela, Bola, Pala, Pela, Polo",Sino-Tibetan,,,,Lolo-Burmese,Burmish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3278,Tshobdun,,32.18,101.84,tsho1240,,,"Tshobdun, Caodeng",Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3279,Mün Chin,,20.29,94.39,munc1235,mwq,,"Chinbok, Chin, Mün, Chinbe, Chinbok, Cho, Mindat, Mun, Mün, Ng'men, Tśinbok, Yawdwin, Mün Chin",Sino-Tibetan,,,,Kukish (Mizo-Kuki-Chin),,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3280,Guiqiong,,30.48,102.13,guiq1238,gqi,,"Guichión, Guichong, Guiqiong",Sino-Tibetan,,,,,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3281,Kaduo,,22.3,101.74,kadu1253,ktp,,"Gazhuo, Kado, Kadu, Kaduo, Khàtù",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3284,Enu,,22.95,101.85,enuu1235,enu,,Enu,Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3285,Hlepho Phowa,,23.59,103.73,hlep1236,yhl,,"Abo, Boren, Bozi, Conehead Phula, Cowtail Phula, Daizhanpho, Digaopho, Flowery Phula, Hua Phula, Jiantou Phula, Minjia, Niuweiba Phula, Paola, Pho, Hlepho Phowa, Phula, Sandaohong Phula,, Shaoji PhulaSifter Basket Phula, Thrice Striped Red Phula, Xiuba",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3286,North Hpon,,24.46,97.11,nort2721,,,North Hpon,Sino-Tibetan,,,,Lolo-Burmese,Burmish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3287,Kayan Lahwi,,19.52,97.41,kaya1315,pdu,,"Kayan, Kayang, Padaung, Padaung Karen",Sino-Tibetan,,,,Karenic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3288,Kucong,,22.26,101.25,kuco1235,lkc,,"Cosung, Cosung (Chine), Cosung (Vietnam), Cosung (kucong), Kucong, Lahlu",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3289,Na (Lahu),,21.27,100.21,naaa1244,,,,Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3290,Lahu Shi,,21.21,100.97,lahu1252,lhi,,"Kui, Kur, Kwi, Lahu, Lahu Shi, Lahu Xi, LahuShi, Lâhū-ši, Shi, Yellow Lahu",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3291,Lawng Hsu,,24.94,99.83,lawn1238,,,"Diso, Lang, Lang'e, Langsu, Lansu, Laungaw, Laungwaw, Lawng, Lawngvaw, Lhao Vo, Malu, Maru, Matu, Mulu, Nyky, Zi",Sino-Tibetan,,,,Lolo-Burmese,Burmish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3292,Laze,,27.85,101.45,laze1238,,,,Sino-Tibetan,,,,,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3293,Lashi,,26.1,98.55,lash1243,lsi,,"Ac'ye, Acye, Chashan, Chashanhua, Lachi, Lachik, Lachikwaw, Lacid, Lacik, Lashi, Lashi-Maru, Lasi, Lech'i, Lechi, Leqi, Lets'i, Letsi, Maru, Ngac'an",Sino-Tibetan,,,,Lolo-Burmese,Burmish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3294,Lipo,,25.23,101.3,lipo1242,lpo,,"Black Lisu, Dayao, Dayao Lipo, Eastern Lisu, He Lisu, Lipho, Lipo, Lisu, Lolo, TakuTaku Lisu, Yi",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3295,Black Lisu,,22.55,94.02,blac1267,,,"Black Lisu, Black Lo, Hei Lisu, Northern Lo",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3296,Longchuan,,24.35,97.74,long1373,,,Longchuan,Sino-Tibetan,,,,Lolo-Burmese,Burmish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3297,Chongli,,26.32,94.38,chon1286,,,"Ao-Chungli, Chongli, Chungli, Tśungli",Sino-Tibetan,,,,Kukish (Mizo-Kuki-Chin),,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3298,Mongsen Khari,,26.33,94.39,mong1332,,,"Ao-Mongsen, Khari, Mongsen, Mongsen Khari",Sino-Tibetan,,,,Kukish (Mizo-Kuki-Chin),,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3299,Prakaa,,28.64,84.05,prak1243,,,Prakaa,Sino-Tibetan,,,,Bodic,Tamangic (TGTM),,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
3300,Mpi,,18.17,100.21,mpii1239,mpz,,"Mpi, Mpi-Mi",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3301,Yongning Na,,27.8,100.9,yong1270,nru,,Yongning Na,Sino-Tibetan,,,,,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3302,Lichiang,,27.46,100.18,lich1241,,,"Lichiang, Lijiang",Sino-Tibetan,,,,,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3304,Chiripá,,-25.65,-55.05,chir1286,nhd,,"Apytare, Ava, Ava Guaraní, Chiriguano-Ava, Chiripa, Chiripá, Guarani-ñandeva, Guaraní language area, Guaraní ñandeva, Nhandeva, Nhandéva, Tsiripá, Txiripá, Ñandeva",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,SE South America,Americas
3305,Nhengatu,,1.05,-66.96,nhen1239,yrl,,"Coastal Tupian, Coastal Tupí, Geral, Jeral, Língua Geral, Língua Geral Amazônica, Língua Jeral, Modern Tupi, Modern Tupí, Nheengatu, Nheengatú, Nheengatú (Venezuela), Nhengatu, Nyengato, Nyengatú, Tapïhïya, Tupi moderno, Waengatu, Yeral, Yeral (République bolivarienne du Venezuela), Ñeegatú, Ñeengatú",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3306,Pai Tavytera,,-23.16,-56.12,pait1247,pta,,"Ava, Chané, Chiriguano, Izoceño, Pai, Pai Tavytera, Simba, Tapiete, Tavytera",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,SE South America,Americas
3307,Suruí Do Pará,,-5.93,-48.59,suru1261,mdz,,Suruí Do Pará,Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3308,Xipaya,,-4.13,-49.95,xipa1240,xiy,,"Achipaie, Chipaia, Chipaya, Shipaja, Shipaya, Xipaia, Xipaya, Xipáya, Šipaya",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
3311,Situ,,31.59,102.66,situ1238,,,"Situ, Cogtse Gyarong",Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3312,Balochi (Western),,37.8,62.2,west2368,bgn,,"Balochi Western, Baloci, Baluchi, Baluci, Balutschi, Western Balochi",Indo-European,,,Indo-Uralic,Indo-Iranian,Iranian,Northwest Iranian,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
3313,Tangut,,38.89,102.25,tang1334,txg,,"Tangut, Tangoute",Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3314,Khezha,,25.71,94.31,khez1235,nkh,,"Khezha Naga, Kezami, Kezhama, Keźama, Kheza, Khezha, Khezhama, Naga, Khezha, Naga,Khezha",Sino-Tibetan,,,,Angami-Pochuri Group,,,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
3315,Hkongso,,23.34,98.59,anuu1241,anl,,"Hkongso, Anu, Anu-Hkongso, Anu-Hkongso Chin",Sino-Tibetan,,,,,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3318,Kurtokha,,27.54,90.98,kurt1248,xkz,,"Kurtokha, Kurtöp, Gurtü, Kurteopkha, Kurthopkha, Kurtobikha, Kurtokha, Kurtopakha, Kurtöp, Kürthöpka",Sino-Tibetan,,,,,,,,,,,,,Eurasia,S/SE Asia,,Eurasia
3319,Touo,,,,touo1238,tqu,,,Touo,,,,,,,,,,,,,,,,
3320,Khwarezmian,,42.11,59.19,khwa1238,xco,,"Khwarezmian, Chorasmian, Chorasmien, Choresmische Sprache, Horezmin kieli, Tchorasmeg, Chorasmian, Khwarezmian, Khwarizmian",Indo-European,,,Indo-Uralic,Indo-Iranian,Iranian,,,,,,,,Eurasia,,,
3322,Majhi,,29.46,80.38,majh1253,mjz,,"Majhi, Manjhi",Indo-European,,,Indo-Uralic,Indo-Iranian,Indo-Aryan,,,,,,,,Eurasia,,,
3323,Rana Tharu,,28.65,80.44,rana1246,thr,,"Rana Tharu, Rana Thakur, Tharu, Rana",Indo-European,,,Indo-Uralic,Indo-Iranian,Indo-Aryan,,,,,,,,Eurasia,,,
3324,Vaagri Booli,,12.21,79.53,vaag1238,vaa,,"Vaagri Boli, Guvvalollu, Haki Piki, Hakkipikkaru, Karikkorava, Kuruvikkaran, Marattiyan, Narakureavar, Narikkorava, Rattiyan, Shikarijanam, Vaagri Booli, Wogri Boli",Indo-European,,,Indo-Uralic,Indo-Iranian,Indo-Aryan,Central Indo-Aryan,,,,,,,Eurasia,,,
3325,Phrygian,,39.26,30.41,phry1239,xpg,,Phrygian,Indo-European,,,Indo-Uralic,Greek-Armenian,Greek,,,,,,,,Eurasia,,,
3326,Jiǎomùzú,,31.59,102.66,situ1238,,,Jiǎomùzú,Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3327,Balochi (Eastern),,28,62,east2304,bgp,,"Eastern Balochi, Eastern Baluchi",Indo-European,,,Indo-Uralic,Indo-Iranian,Iranian,Northwest Iranian,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
3328,South Estonian,,,,sout2679,vro,,Vöro,Uralic,,,Indo-Uralic,Finno-Ugric,Finno-Permian,Finno-Volgaic,Finno-Saamic,,,,,,,,,
3331,Khroskyabs,,,,guan1266,jiq,,"Khroskyabs, Wobzi",Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Indic,
3332,Zbu,,32.18,101.84,zbua1234,,,Zbu,Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3333,Liangmai Naga,,24.83,94,lian1251,njn,,"Liangmai Naga, Kacha, Kwoireng, Liangmai, Liangmai Naga, Liangmei, Liyang, Lyangmay, Lyengmai",Sino-Tibetan,,,,Zeme Group,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3334,Maram Naga,,25.17,93.5,mara1379,nma,,"Maram Naga, Maram",Sino-Tibetan,,,,Zeme Group,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3335,Tagin,,27.5,93.5,tagi1241,tgj,,Tagin,Sino-Tibetan,,,,Tani,Western Tani,,,,Himalaya,,,,Eurasia,S/SE Asia,Indic,Eurasia
3336,Daai Chin,,20.29,94.39,daai1236,dao,,Daai Chin,Sino-Tibetan,,,,Kukish (Mizo-Kuki-Chin),,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3337,Yacham-Tengsa,,26.5,94.25,yach1234,,,Yacham-Tengsa,Sino-Tibetan,,,,Brahmaputran (Sal),Ao,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3338,Anal,,24.25,94.17,anal1239,anm,,Anal,Sino-Tibetan,,,,Kukish (Mizo-Kuki-Chin),Northern Chin,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3339,Hakhun,,,,hakh1236,,,"Hakhun, Hakhun Tangsa",Sino-Tibetan,,,,Brahmaputran (Sal),Konyak,Tangsa-Nocte,,,,,,,Eurasia,S/SE Asia,Southeast Asia,
3340,Konyak Naga,,,,kony1248,nbe,,"Konyak Naga, Konyak, Kanyak",Sino-Tibetan,,,,Brahmaputran (Sal),Konyak,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,
3341,Zhaba,,32.18,101.84,zhab1238,zhb,,Zhaba,Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3342,Wusa Nasu,,25.23,101.3,wusa1235,yig,,,Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3343,Ugong,,25.23,101.3,ugon1239,ugo,,"Ugong, Gong, Lawa, Ugawng, Ugong",Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3344,Phuza,,25.23,101.3,phuz1235,ypz,,Phuza,Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
3345,Phola,,25.23,101.3,phol1237,ypg,,Phola,Sino-Tibetan,,,,Lolo-Burmese,Loloish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
