ID,Name,Description,module,submodule,kind,datatype,dim,typespec,unitset,multivalued,dataset
997,MarkerHasPostposedExponentForOAdp,GrammaticalMarkers::MarkerHasPostposedExponent value for OAdp,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
998,MarkerHasPostposedExponentForAFF,GrammaticalMarkers::MarkerHasPostposedExponent value for AFF,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
999,MarkerHasPostposedExponentForTDefault,GrammaticalMarkers::MarkerHasPostposedExponent value for TDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
1000,MarkerHasPostposedExponentForIDefault,GrammaticalMarkers::MarkerHasPostposedExponent value for IDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
1001,MarkerHasPostposedExponentForGDefault,GrammaticalMarkers::MarkerHasPostposedExponent value for GDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
1002,MarkerHasPostposedExponentForCore,GrammaticalMarkers::MarkerHasPostposedExponent value for Core,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
1003,MarkerHasPostposedExponentForPat,GrammaticalMarkers::MarkerHasPostposedExponent value for Pat,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
1004,MarkerHasPostposedExponentForUBDefault,GrammaticalMarkers::MarkerHasPostposedExponent value for UBDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasPostposedExponent
1008,MarkerHasMultipleExponentsForADefault,GrammaticalMarkers::MarkerHasMultipleExponents value for ADefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1009,MarkerHasMultipleExponentsForUDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for UDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1010,MarkerHasMultipleExponentsForSDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for SDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1011,MarkerHasMultipleExponentsForBDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for BDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1012,MarkerHasMultipleExponentsForPOSSDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for POSSDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1013,MarkerHasMultipleExponentsForARGNom,GrammaticalMarkers::MarkerHasMultipleExponents value for ARGNom,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1014,MarkerHasMultipleExponentsForOAdp,GrammaticalMarkers::MarkerHasMultipleExponents value for OAdp,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1015,MarkerHasMultipleExponentsForAFF,GrammaticalMarkers::MarkerHasMultipleExponents value for AFF,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1016,MarkerHasMultipleExponentsForTDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for TDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1017,MarkerHasMultipleExponentsForIDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for IDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1018,MarkerHasMultipleExponentsForGDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for GDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1019,MarkerHasMultipleExponentsForCore,GrammaticalMarkers::MarkerHasMultipleExponents value for Core,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1020,MarkerHasMultipleExponentsForPat,GrammaticalMarkers::MarkerHasMultipleExponents value for Pat,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1021,MarkerHasMultipleExponentsForUBDefault,GrammaticalMarkers::MarkerHasMultipleExponents value for UBDefault,InflectionOnMaximallyInflectedVerbs,,computed data (aggregation-scripts/MaximallyInflectedVerbInflection.R),logical,1,"""boolean""",false,false,MaximallyInflectedVerbAgreementAggregatedByMarkerHasMultipleExponents
1025,HasAnyVerbAgreement,"Presence of any type of verb agreement as indicated by the records in  MaximallyInflectedVerbSynthesis, LocusOfMarkingPerMicrorelation and GrammaticalRelations. This aggregated variable will be set to TRUE if any of the mentioned data sets describe any  type of agreement. If will be set to FALSE if none of the mentioned data sets describe any type of agreement. Finally, it will be set to NA (missing value) if none of the mentioned data sets have data on the language. ",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1026,MorphemeClassesCount,"Total number of distinct morpheme classes in the language, i.e. morphological elements that are distinct in position, host restrictions or formative vs. word status",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),integer,1,"""integer""",false,false,MorphologyPerLanguage
1027,PreposedMorphemeClassesCount,Number of morpheme classes that appear before their phonological host (with distinct host restrictions or word vs formative status),Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),integer,1,"""integer""",false,false,MorphologyPerLanguage
1028,PostposedMorphemeClassesCount,Number of morpheme classes that appear after their phonological host (with distinct host restrictions or word vs formative status),Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),integer,1,"""integer""",false,false,MorphologyPerLanguage
1029,HasAnyPrefixes,Are prefixes (restricted preposed formatives) present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1030,HasAnySuffixes,Are suffixes (restricted postposed formatives) present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1031,HasAnyInfixes,Are infixes (restricted interposed formatives) present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1032,HasAnyProclitics,Are proclitics (unrestricted or semirestricted preposed formatives) present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1033,HasAnyEnclitics,Are enclitics (unrestricted or semirestricted postposed formatives) present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1034,HasAnyEndoclitics,Are endoclitics (unrestricted or semirestricted interposed formatives) present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1035,HasAnyPreposedFormatives,Are any preposed formatives present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1036,HasAnyPostposedFormatives,Are any postposed formatives present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1037,HasAnyInterposedFormatives,Are any interposed formatives present in the language,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1038,HasAnyFlexivity,"Some kind of flexivity in any part of morphology, i.e. some kind of allomorphy in stems
 and/or affixes, lexically or grammatically conditioned",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1039,HasAnyFlexivityForNouns,"Some kind of flexivity in nominal morphology (case, possession, number etc.), i.e. some kind of allomorphy in stems and/or affixes, lexically or grammatically conditioned",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1040,HasAnyFlexivityForVerbs,"Some kind of flexivity in verbal morphology (tense, agreement etc.), i.e. some kind of allomorphy in stems and/or affixes, lexically or grammatically conditioned",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1041,HasAnyLexicalFlexivity,"Some kind of lexical flexivity in any morphology, i.e. some kind of lexically conditioned allomorphy in stems and/or affixes anywhere nominal or verbal morphology",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1042,HasAnyLexicalFlexivityForNouns,"Some kind of lexical flexivity in nominal morphology (case, possession, number etc.), i.e. some kind of lexically conditioned allomorphy in stems and/or affixes anywhere nominal morphology",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1043,HasAnyLexicalFlexivityForVerbs,"Some kind of lexical flexivity in verbal morphology (tense, agreement etc.), i.e. some kind of lexically conditioned allomorphy in stems and/or affixes anywhere in verbal morphology",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1044,HasAnyPolyexponence,Some kind of polyexponence somewhere in any morphology: whether or not markers express more than one category,Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1045,HasAnyPolyexponenceForNouns,"Some kind of polyexponence somewhere in nominal morphology (case, possession, number etc.): whether or not markers express more than one category",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1046,HasAnyPolyexponenceForVerbs,"Some kind of polyexponence somewhere verbal morphology (tense, agreement etc.): whether or not markers express more than one category",Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),logical,1,"""boolean""",false,false,MorphologyPerLanguage
1047,VerbSlotsInOppositionToZeroCount,Number of slots in verbal morphology where one or more overt markers are in opposition to markers with zero exponence (data from VerbSynthesis),Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),integer,1,"""integer""",false,false,MorphologyPerLanguage
1048,PreposedVerbSlotsInOppositionToZeroCount,Number of slots in pre-stem morphology where one or more overt markers are in opposition to markers with zero exponence (data from VerbSynthesis),Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),integer,1,"""integer""",false,false,MorphologyPerLanguage
1049,PostposedVerbSlotsInOppositionToZeroCount,Number of slots in post-stem morphology where one or more overt markers are in opposition to markers with zero exponence (data from VerbSynthesis),Morphology,,computed data (aggregation-scripts/MorphologyPerLanguage.R),integer,1,"""integer""",false,false,MorphologyPerLanguage
1053,NPHasAgreement,"NPs with some kind of agreement (on the head or dependent or both) (see Riessler 2016, Adjective Attribution, Language Sciences Press)",NP,,computed data (aggregation-scripts/NPStructurePerLanguage.R),logical,1,"""boolean""",false,false,NPStructurePerLanguage
1054,NPHasConstructMarkers,"NPs with some kind of (anti-)construct marker on the head or dependent, i.e. a marker which signals the dependency of an embedded element and the head but results neither from agreement nor from case assignment (e.g. part of speech markers, attributive particles, linkers, construct markers etc.) (see Riessler 2016, Adjective Attribution, Language Sciences Press)",NP,,computed data (aggregation-scripts/NPStructurePerLanguage.R),logical,1,"""boolean""",false,false,NPStructurePerLanguage
1055,NPHasGovernment,"NPs with some kind of marker which is governed/assigned by the head (see Riessler 2016, Adjective Attribution, Language Sciences Press)",NP,,computed data (aggregation-scripts/NPStructurePerLanguage.R),logical,1,"""boolean""",false,false,NPStructurePerLanguage
1056,NPHasOvertMarking,NPs with some overt marking,NP,,computed data (aggregation-scripts/NPStructurePerLanguage.R),logical,1,"""boolean""",false,false,NPStructurePerLanguage
1057,NPHasAdjAgreement,"Adjective attribution with some kind of agreement (on the head or dependent or both) (see Riessler 2016, Adjective Attribution, Language Sciences Press)",NP,,computed data (aggregation-scripts/NPStructurePerLanguage.R),logical,1,"""boolean""",false,false,NPStructurePerLanguage
1058,NPHasAdjConstructMarkers,"Adjective attribution with some kind of (anti-)construct marker on the head or dependent, i.e. a marker which signals the dependency of an embedded element and the head but results neither from agreement nor from case assignment (e.g. part of speech markers, attributive particles, linkers, construct markers etc.) (see Riessler 2016, Adjective Attribution, Language Sciences Press)",NP,,computed data (aggregation-scripts/NPStructurePerLanguage.R),logical,1,"""boolean""",false,false,NPStructurePerLanguage
1059,NPHasAdjGovernment,"Adjective attribution with some kind of marker which is governed/assigned by the head (see Riessler 2016, Adjective Attribution, Language Sciences Press)",NP,,computed data (aggregation-scripts/NPStructurePerLanguage.R),logical,1,"""boolean""",false,false,NPStructurePerLanguage
