LID,Glottocode,Language,CaseMarkerMorphemeType,TenseMarkerMorphemeType,NegationMarkerMorphemeType,NounPluralMarkerMorphemeType,CaseMarkerIsPersonPortmanteau,TenseMarkerIsPersonPortmanteau,NegationMarkerIsPersonPortmanteau,NounPluralMarkerIsPersonPortmanteau,CaseMarkerHostRestriction,TenseMarkerHostRestriction,NegationMarkerHostRestriction,NounPluralMarkerHostRestriction,CaseMarkerFusion,TenseMarkerFusion,NegationMarkerFusion,NounPluralMarkerFusion,CaseMarkerFusionBinned6,TenseMarkerFusionBinned6,NegationMarkerFusionBinned6,NounPluralMarkerFusionBinned6,CaseMarkerFusionIsIsolating,TenseMarkerFusionIsIsolating,NegationMarkerFusionIsIsolating,NounPluralMarkerFusionIsIsolating,CaseMarkerFusionIsNonlinear,TenseMarkerFusionIsNonlinear,NegationMarkerFusionIsNonlinear,NounPluralMarkerFusionIsNonlinear,CaseMarkerFusionIsReduplicative,TenseMarkerFusionIsReduplicative,NegationMarkerFusionIsReduplicative,NounPluralMarkerFusionIsReduplicative,CaseMarkerFusionIsTonal,TenseMarkerFusionIsTonal,NegationMarkerFusionIsTonal,NounPluralMarkerFusionIsTonal,CaseMarkerStemFlexivity,TenseMarkerStemFlexivity,NegationMarkerStemFlexivity,NounPluralMarkerStemFlexivity,CaseMarkerFormativeFlexivity,TenseMarkerFormativeFlexivity,NegationMarkerFormativeFlexivity,NounPluralMarkerFormativeFlexivity,CaseMarkerPosition,TenseMarkerPosition,NegationMarkerPosition,NounPluralMarkerPosition,CaseMarkerPositionBinned4,TenseMarkerPositionBinned4,NegationMarkerPositionBinned4,NounPluralMarkerPositionBinned4,CaseMarkerPositionBinned5,TenseMarkerPositionBinned5,NegationMarkerPositionBinned5,NounPluralMarkerPositionBinned5,CaseMarkerHasPreposedExponent,TenseMarkerHasPreposedExponent,NegationMarkerHasPreposedExponent,NounPluralMarkerHasPreposedExponent,CaseMarkerHasPreposedDefaultExponent,TenseMarkerHasPreposedDefaultExponent,NegationMarkerHasPreposedDefaultExponent,NounPluralMarkerHasPreposedDefaultExponent,CaseMarkerHasPostposedExponent,TenseMarkerHasPostposedExponent,NegationMarkerHasPostposedExponent,NounPluralMarkerHasPostposedExponent,CaseMarkerHasMultipleExponents,TenseMarkerHasMultipleExponents,NegationMarkerHasMultipleExponents,NounPluralMarkerHasMultipleExponents,CaseMarkerHasMultipleDefaultExponents,TenseMarkerHasMultipleDefaultExponents,NegationMarkerHasMultipleDefaultExponents,NounPluralMarkerHasMultipleDefaultExponents,CaseMarkerBehavior,TenseMarkerBehavior,NegationMarkerBehavior,NounPluralMarkerBehavior,CaseMarkerBehaviorBinned4,TenseMarkerBehaviorBinned4,NegationMarkerBehaviorBinned4,NounPluralMarkerBehaviorBinned4,CaseMarkerBehaviorIsSpreading,TenseMarkerBehaviorIsSpreading,NegationMarkerBehaviorIsSpreading,NounPluralMarkerBehaviorIsSpreading,CaseMarkerExpressedCategoriesCount,TenseMarkerExpressedCategoriesCount,NegationMarkerExpressedCategoriesCount,NounPluralMarkerExpressedCategoriesCount,CaseMarkerExpressesMultipleCategories,TenseMarkerExpressesMultipleCategories,NegationMarkerExpressesMultipleCategories,NounPluralMarkerExpressesMultipleCategories
662,apat1240,Apatani,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
434,west2414,Gurung,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
635,sant1410,Santali,,,,,FALSE,FALSE,,,restricted,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,cat-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,FALSE,FALSE,,
1772,gugu1255,Guugu Yimidhirr,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2536,tami1289,Tamil,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
2539,tulu1258,Tulu,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2537,telu1262,Telugu,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
663,drun1238,Drung,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1914,lush1249,Mizo (Lushai),formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
31,nucl1630,Barai,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1063,baur1253,Baure,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1827,kari1311,Karitiâna,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2076,misi1242,Mising,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
752,boka1249,Bokar,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2871,nort2732,Northern Tujia,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
223,sout2729,Pumi,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1775,kulu1253,Kulung,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2935,waim1253,Waimiri Atroari,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
637,sout2734,Yamphu,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
455,cent2127,Yup’ik (Central),formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
844,afri1274,Afrikaans,PoSWd,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,initial,,,,initial,,,,FALSE,,,,1,,,,FALSE,,,
2657,udih1248,Udihe,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2863,puma1239,Puma,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
682,yuca1254,Yucatec,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2862,chhi1245,Chintang,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
824,abaz1241,Abaza,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2939,huar1255,River Warihío,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1277,east2534,Inuktitut (Quebec-Labrador),formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2544,sout2976,Tepehuan (Southeastern),,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
328,toho1245,O’odham,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
956,high1278,Nahuatl (Sierra de Zacapoaxtla),,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE,,,
572,tete1251,Nahuatl (Tetelcingo),,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2308,olut1240,Olutec,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1703,kawa1283,Kawaiisu,formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,lex-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1952,coat1238,Mixe (Coatlán),,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1887,lill1248,Lillooet,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2144,nort2957,Nahuatl (North Puebla),,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1628,hawa1245,Hawaiian,PoSWd,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
444,west2515,Futuna (West),,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1505,east2447,Futuna (East),formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1682,jeha1242,Jahai,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2943,molo1266,Moloko,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1177,lonw1238,Lonwolwol,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
883,alya1239,Alyawarra,formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1335,djam1256,Djambarrpuyngu,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2586,haru1245,Haruai,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1600,huic1243,Huichol,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2951,kara1500,Karajá,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
468,east2773,Newar (Dolakha),formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
1364,ngar1235,Bilinara,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,spreading,,,,spreading,,,,TRUE,,,,1,,,,FALSE,,,
1692,hupd1244,Hup,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
2562,thay1249,Thaayorre,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
2016,tuuu1240,Mangghuer,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
2322,cent2138,Pomo (Central),formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,cat-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,on head,,,,on head,,,,FALSE,,,,1,,,,FALSE,,,
54,choc1276,Choctaw,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
2969,tach1250,Shilha,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
791,mong1331,Khamnigan,formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
1343,oira1263,Oirat,formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
1323,dime1235,Dime,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
681,khan1273,Khanty,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1129,nort3189,Zhuang (Northern),,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2591,tani1257,Retuarã,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
65,dizi1235,Dizi,formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2972,kamb1316,Kambaata,formative,,,,FALSE,,,,,,,,concatenative_or_suppletive,,,,,,,,,,,,,,,,,,,,,,,,,,,,lex-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
471,colo1256,Tsafiki,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
2514,tapi1253,Tapiete,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
559,murl1244,Murle,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2975,kelo1247,Klon,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
673,enap1235,Panare,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1492,fonn1241,Fongbe,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
785,yuhu1238,Máko,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
908,athp1241,Athpare,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2360,caml1239,Camling,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1439,dumi1241,Dumi,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
632,wayu1241,Hayu,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2790,yuec1235,Cantonese,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2980,koii1238,Koyi,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
640,newa1246,Newar (Kathmandu),formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
726,stan1289,Catalan (Standard),PoSWd,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2513,tari1256,Tariana,,,formative,,FALSE,,FALSE,,restricted,,unrestricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,none,,none,,none,,cat-based,,,,prae,,,,prae,,,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,1,,1,,FALSE,,FALSE,
546,koro1298,Koromfe,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,none,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
